id,generic_type,specific_type,class
dbpedia_21978,dbo:Agent,dbo:Architect,0
dbpedia_21978,dbo:Agent,dbo:OfficeHolder,1
dbpedia_21978,dbo:Agent,dbo:TelevisionPersonality,0
dbpedia_21978,dbo:Agent,dbo:Governor,1
dbpedia_21978,dbo:Agent,dbo:PrimeMinister,0
dbpedia_21978,dbo:Agent,dbo:Person,1
dbpedia_21978,dbo:Agent,dbo:Family,0
dbpedia_21978,dbo:Agent,dbo:Agent,1
dbpedia_21978,dbo:Agent,dbo:Holiday,0
dbpedia_8617,dbo:Location,dbo:City,1
dbpedia_8617,dbo:Location,dbo:HistoricalSettlement,0
dbpedia_8617,dbo:Location,dbo:Settlement,1
dbpedia_8617,dbo:Location,dbo:Department,0
dbpedia_8617,dbo:Location,dbo:PopulatedPlace,1
dbpedia_8617,dbo:Location,dbo:SkiResort,0
dbpedia_8617,dbo:Location,dbo:Place,1
dbpedia_8617,dbo:Location,dbo:CelestialBody,0
dbpedia_8617,dbo:Location,dbo:Location,1
dbpedia_8617,dbo:Location,dbo:Person,0
dbpedia_22396,dbo:Activity,dbo:Sport,1
dbpedia_22396,dbo:Activity,dbo:Game,0
dbpedia_22396,dbo:Activity,dbo:Game,1
dbpedia_22396,dbo:Activity,dbo:Sport,0
dbpedia_22396,dbo:Activity,dbo:Activity,1
dbpedia_22396,dbo:Activity,dbo:Museum,0
dbpedia_12010,dbo:Location,dbo:State,1
dbpedia_12010,dbo:Location,dbo:Department,0
dbpedia_12010,dbo:Location,dbo:PopulatedPlace,1
dbpedia_12010,dbo:Location,dbo:SkiResort,0
dbpedia_12010,dbo:Location,dbo:Place,1
dbpedia_12010,dbo:Location,dbo:CelestialBody,0
dbpedia_12010,dbo:Location,dbo:Location,1
dbpedia_12010,dbo:Location,dbo:BaseballTeam,0
dbpedia_21864,dbo:Location,dbo:Country,1
dbpedia_21864,dbo:Location,dbo:Department,0
dbpedia_21864,dbo:Location,dbo:PopulatedPlace,1
dbpedia_21864,dbo:Location,dbo:SkiResort,0
dbpedia_21864,dbo:Location,dbo:Place,1
dbpedia_21864,dbo:Location,dbo:CelestialBody,0
dbpedia_21864,dbo:Location,dbo:Location,1
dbpedia_21864,dbo:Location,dbo:Species,0
dbpedia_829,dbo:Agent,dbo:Person,1
dbpedia_829,dbo:Agent,dbo:Family,0
dbpedia_829,dbo:Agent,dbo:Agent,1
dbpedia_829,dbo:Agent,dbo:Disease,0
dbpedia_12946,dbo:Location,dbo:NaturalRegion,1
dbpedia_12946,dbo:Location,dbo:AdministrativeRegion,0
dbpedia_12946,dbo:Location,dbo:Region,1
dbpedia_12946,dbo:Location,dbo:Department,0
dbpedia_12946,dbo:Location,dbo:PopulatedPlace,1
dbpedia_12946,dbo:Location,dbo:SkiResort,0
dbpedia_12946,dbo:Location,dbo:Place,1
dbpedia_12946,dbo:Location,dbo:CelestialBody,0
dbpedia_12946,dbo:Location,dbo:Location,1
dbpedia_12946,dbo:Location,dbo:PublicService,0
dbpedia_2155,dbo:Agent,dbo:Person,1
dbpedia_2155,dbo:Agent,dbo:Family,0
dbpedia_2155,dbo:Agent,dbo:Agent,1
dbpedia_2155,dbo:Agent,dbo:MusicalArtist,0
dbpedia_11983,dbo:Name,dbo:GivenName,1
dbpedia_11983,dbo:Name,dbo:Surname,0
dbpedia_11983,dbo:Name,dbo:Name,1
dbpedia_11983,dbo:Name,dbo:MedicalSpecialty,0
dbpedia_19119,dbo:Agent,dbo:OfficeHolder,1
dbpedia_19119,dbo:Agent,dbo:Architect,0
dbpedia_19119,dbo:Agent,dbo:Person,1
dbpedia_19119,dbo:Agent,dbo:Family,0
dbpedia_19119,dbo:Agent,dbo:Agent,1
dbpedia_19119,dbo:Agent,dbo:Person,0
dbpedia_10345,dbo:Agent,dbo:School,1
dbpedia_10345,dbo:Agent,dbo:Library,0
dbpedia_10345,dbo:Agent,dbo:EducationalInstitution,1
dbpedia_10345,dbo:Agent,dbo:PoliticalParty,0
dbpedia_10345,dbo:Agent,dbo:Organisation,1
dbpedia_10345,dbo:Agent,dbo:Family,0
dbpedia_10345,dbo:Agent,dbo:Agent,1
dbpedia_10345,dbo:Agent,dbo:EthnicGroup,0
dbpedia_13496,dbo:Agent,dbo:Person,1
dbpedia_13496,dbo:Agent,dbo:Family,0
dbpedia_13496,dbo:Agent,dbo:Agent,1
dbpedia_13496,dbo:Agent,dbo:EthnicGroup,0
dbpedia_19160,dbo:Work,dbo:Magazine,1
dbpedia_19160,dbo:Work,dbo:AcademicJournal,0
dbpedia_19160,dbo:Work,dbo:PeriodicalLiterature,1
dbpedia_19160,dbo:Work,dbo:Play,0
dbpedia_19160,dbo:Work,dbo:WrittenWork,1
dbpedia_19160,dbo:Work,dbo:Website,0
dbpedia_19160,dbo:Work,dbo:Work,1
dbpedia_19160,dbo:Work,dbo:TimePeriod,0
dbpedia_4958,dbo:TopicalConcept,dbo:Taxon,1
dbpedia_4958,dbo:TopicalConcept,dbo:Type,0
dbpedia_4958,dbo:TopicalConcept,dbo:TopicalConcept,1
dbpedia_4958,dbo:TopicalConcept,dbo:CollegeCoach,0
dbpedia_14080,dbo:Location,dbo:City,1
dbpedia_14080,dbo:Location,dbo:HistoricalSettlement,0
dbpedia_14080,dbo:Location,dbo:Settlement,1
dbpedia_14080,dbo:Location,dbo:Department,0
dbpedia_14080,dbo:Location,dbo:PopulatedPlace,1
dbpedia_14080,dbo:Location,dbo:SkiResort,0
dbpedia_14080,dbo:Location,dbo:Place,1
dbpedia_14080,dbo:Location,dbo:CelestialBody,0
dbpedia_14080,dbo:Location,dbo:Location,1
dbpedia_14080,dbo:Location,dbo:PublicService,0
dbpedia_12764,dbo:Award,dbo:Award,1
dbpedia_12764,dbo:Award,dbo:Country,0
dbpedia_5417,dbo:Location,dbo:City,1
dbpedia_5417,dbo:Location,dbo:HistoricalSettlement,0
dbpedia_5417,dbo:Location,dbo:Settlement,1
dbpedia_5417,dbo:Location,dbo:Department,0
dbpedia_5417,dbo:Location,dbo:PopulatedPlace,1
dbpedia_5417,dbo:Location,dbo:SkiResort,0
dbpedia_5417,dbo:Location,dbo:Place,1
dbpedia_5417,dbo:Location,dbo:CelestialBody,0
dbpedia_5417,dbo:Location,dbo:Location,1
dbpedia_5417,dbo:Location,dbo:Language,0
dbpedia_2499,dbo:Location,dbo:MetroStation,1
dbpedia_2499,dbo:Location,dbo:MetroStation,0
dbpedia_2499,dbo:Location,dbo:RailwayStation,1
dbpedia_2499,dbo:Location,dbo:RailwayStation,0
dbpedia_2499,dbo:Location,dbo:Station,1
dbpedia_2499,dbo:Location,dbo:Airport,0
dbpedia_2499,dbo:Location,dbo:Infrastructure,1
dbpedia_2499,dbo:Location,dbo:Zoo,0
dbpedia_2499,dbo:Location,dbo:ArchitecturalStructure,1
dbpedia_2499,dbo:Location,dbo:SkiResort,0
dbpedia_2499,dbo:Location,dbo:Place,1
dbpedia_2499,dbo:Location,dbo:CelestialBody,0
dbpedia_2499,dbo:Location,dbo:Location,1
dbpedia_2499,dbo:Location,dbo:RecordLabel,0
dbpedia_12799,dbo:Agent,dbo:Company,1
dbpedia_12799,dbo:Agent,dbo:PoliticalParty,0
dbpedia_12799,dbo:Agent,dbo:Organisation,1
dbpedia_12799,dbo:Agent,dbo:Family,0
dbpedia_12799,dbo:Agent,dbo:Agent,1
dbpedia_12799,dbo:Agent,dbo:Award,0
dbpedia_1295,dbo:MeanOfTransportation,dbo:Spacecraft,1
dbpedia_1295,dbo:MeanOfTransportation,dbo:Ship,0
dbpedia_1295,dbo:MeanOfTransportation,dbo:MeanOfTransportation,1
dbpedia_1295,dbo:MeanOfTransportation,dbo:Currency,0
dbpedia_9126,dbo:Agent,dbo:Person,1
dbpedia_9126,dbo:Agent,dbo:Family,0
dbpedia_9126,dbo:Agent,dbo:Agent,1
dbpedia_9126,dbo:Agent,dbo:Museum,0
dbpedia_8548,dbo:Agent,dbo:Person,1
dbpedia_8548,dbo:Agent,dbo:Family,0
dbpedia_8548,dbo:Agent,dbo:Agent,1
dbpedia_8548,dbo:Agent,dbo:River,0
dbpedia_13838,dbo:Location,dbo:Building,1
dbpedia_13838,dbo:Location,dbo:Zoo,0
dbpedia_13838,dbo:Location,dbo:Theatre,1
dbpedia_13838,dbo:Location,dbo:ShoppingMall,0
dbpedia_13838,dbo:Location,dbo:Venue,1
dbpedia_13838,dbo:Location,dbo:AmusementParkAttraction,0
dbpedia_13838,dbo:Location,dbo:ArchitecturalStructure,1
dbpedia_13838,dbo:Location,dbo:SkiResort,0
dbpedia_13838,dbo:Location,dbo:Place,1
dbpedia_13838,dbo:Location,dbo:CelestialBody,0
dbpedia_13838,dbo:Location,dbo:Location,1
dbpedia_13838,dbo:Location,dbo:Disease,0
dbpedia_21364,dbo:Location,dbo:Country,1
dbpedia_21364,dbo:Location,dbo:Department,0
dbpedia_21364,dbo:Location,dbo:PopulatedPlace,1
dbpedia_21364,dbo:Location,dbo:SkiResort,0
dbpedia_21364,dbo:Location,dbo:Place,1
dbpedia_21364,dbo:Location,dbo:CelestialBody,0
dbpedia_21364,dbo:Location,dbo:Location,1
dbpedia_21364,dbo:Location,dbo:Disease,0
dbpedia_1366,dbo:Award,dbo:Award,1
dbpedia_1366,dbo:Award,dbo:Location,0
dbpedia_3698,dbo:Agent,dbo:Person,1
dbpedia_3698,dbo:Agent,dbo:Family,0
dbpedia_3698,dbo:Agent,dbo:Agent,1
dbpedia_3698,dbo:Agent,dbo:Holiday,0
dbpedia_22696,dbo:Location,dbo:City,1
dbpedia_22696,dbo:Location,dbo:HistoricalSettlement,0
dbpedia_22696,dbo:Location,dbo:Settlement,1
dbpedia_22696,dbo:Location,dbo:Department,0
dbpedia_22696,dbo:Location,dbo:PopulatedPlace,1
dbpedia_22696,dbo:Location,dbo:SkiResort,0
dbpedia_22696,dbo:Location,dbo:Place,1
dbpedia_22696,dbo:Location,dbo:CelestialBody,0
dbpedia_22696,dbo:Location,dbo:Location,1
dbpedia_22696,dbo:Location,dbo:Currency,0
dbpedia_8198,dbo:Location,dbo:City,1
dbpedia_8198,dbo:Location,dbo:HistoricalSettlement,0
dbpedia_8198,dbo:Location,dbo:Settlement,1
dbpedia_8198,dbo:Location,dbo:Department,0
dbpedia_8198,dbo:Location,dbo:PopulatedPlace,1
dbpedia_8198,dbo:Location,dbo:SkiResort,0
dbpedia_8198,dbo:Location,dbo:Place,1
dbpedia_8198,dbo:Location,dbo:CelestialBody,0
dbpedia_8198,dbo:Location,dbo:Location,1
dbpedia_8198,dbo:Location,dbo:University,0
dbpedia_16477,dbo:Location,dbo:Country,1
dbpedia_16477,dbo:Location,dbo:Department,0
dbpedia_16477,dbo:Location,dbo:State,1
dbpedia_16477,dbo:Location,dbo:Street,0
dbpedia_16477,dbo:Location,dbo:PopulatedPlace,1
dbpedia_16477,dbo:Location,dbo:SkiResort,0
dbpedia_16477,dbo:Location,dbo:Place,1
dbpedia_16477,dbo:Location,dbo:CelestialBody,0
dbpedia_16477,dbo:Location,dbo:Location,1
dbpedia_16477,dbo:Location,dbo:Agent,0
dbpedia_23166,dbo:Agent,dbo:OfficeHolder,1
dbpedia_23166,dbo:Agent,dbo:Architect,0
dbpedia_23166,dbo:Agent,dbo:Person,1
dbpedia_23166,dbo:Agent,dbo:Family,0
dbpedia_23166,dbo:Agent,dbo:Agent,1
dbpedia_23166,dbo:Agent,dbo:PersonFunction,0
dbpedia_3708,dbo:Location,dbo:City,1
dbpedia_3708,dbo:Location,dbo:HistoricalSettlement,0
dbpedia_3708,dbo:Location,dbo:Settlement,1
dbpedia_3708,dbo:Location,dbo:Department,0
dbpedia_3708,dbo:Location,dbo:PopulatedPlace,1
dbpedia_3708,dbo:Location,dbo:SkiResort,0
dbpedia_3708,dbo:Location,dbo:Place,1
dbpedia_3708,dbo:Location,dbo:CelestialBody,0
dbpedia_3708,dbo:Location,dbo:Location,1
dbpedia_3708,dbo:Location,dbo:EthnicGroup,0
dbpedia_19068,dbo:Agent,dbo:HockeyTeam,1
dbpedia_19068,dbo:Agent,dbo:BaseballTeam,0
dbpedia_19068,dbo:Agent,dbo:SportsTeam,1
dbpedia_19068,dbo:Agent,dbo:PoliticalParty,0
dbpedia_19068,dbo:Agent,dbo:Organisation,1
dbpedia_19068,dbo:Agent,dbo:Family,0
dbpedia_19068,dbo:Agent,dbo:Agent,1
dbpedia_19068,dbo:Agent,dbo:Species,0
dbpedia_20031,dbo:Location,dbo:Settlement,1
dbpedia_20031,dbo:Location,dbo:Department,0
dbpedia_20031,dbo:Location,dbo:PopulatedPlace,1
dbpedia_20031,dbo:Location,dbo:SkiResort,0
dbpedia_20031,dbo:Location,dbo:Place,1
dbpedia_20031,dbo:Location,dbo:CelestialBody,0
dbpedia_20031,dbo:Location,dbo:Location,1
dbpedia_20031,dbo:Location,dbo:Activity,0
dbpedia_18874,dbo:Agent,dbo:Company,1
dbpedia_18874,dbo:Agent,dbo:PoliticalParty,0
dbpedia_18874,dbo:Agent,dbo:Organisation,1
dbpedia_18874,dbo:Agent,dbo:Family,0
dbpedia_18874,dbo:Agent,dbo:Agent,1
dbpedia_18874,dbo:Agent,dbo:Flag,0
dbpedia_16219,dbo:TopicalConcept,dbo:Taxon,1
dbpedia_16219,dbo:TopicalConcept,dbo:Type,0
dbpedia_16219,dbo:TopicalConcept,dbo:TopicalConcept,1
dbpedia_16219,dbo:TopicalConcept,dbo:Disease,0
dbpedia_7614,dbo:Award,dbo:Award,1
dbpedia_7614,dbo:Award,dbo:Activity,0
dbpedia_8460,dbo:MeanOfTransportation,dbo:Ship,1
dbpedia_8460,dbo:MeanOfTransportation,dbo:Ship,0
dbpedia_8460,dbo:MeanOfTransportation,dbo:MeanOfTransportation,1
dbpedia_8460,dbo:MeanOfTransportation,dbo:ChemicalSubstance,0
dbpedia_5420,dbo:Location,dbo:Skyscraper,1
dbpedia_5420,dbo:Location,dbo:ShoppingMall,0
dbpedia_5420,dbo:Location,dbo:Building,1
dbpedia_5420,dbo:Location,dbo:Zoo,0
dbpedia_5420,dbo:Location,dbo:ArchitecturalStructure,1
dbpedia_5420,dbo:Location,dbo:SkiResort,0
dbpedia_5420,dbo:Location,dbo:Place,1
dbpedia_5420,dbo:Location,dbo:CelestialBody,0
dbpedia_5420,dbo:Location,dbo:Location,1
dbpedia_5420,dbo:Location,dbo:PersonFunction,0
dbpedia_1561,dbo:Media,dbo:Media,1
dbpedia_1561,dbo:Media,dbo:Award,0
dbpedia_8416,dbo:Award,dbo:Award,1
dbpedia_8416,dbo:Award,dbo:Name,0
dbpedia_13288,dbo:Agent,dbo:Organisation,1
dbpedia_13288,dbo:Agent,dbo:Family,0
dbpedia_13288,dbo:Agent,dbo:Agent,1
dbpedia_13288,dbo:Agent,dbo:MeanOfTransportation,0
dbpedia_6153,dbo:Agent,dbo:Organisation,1
dbpedia_6153,dbo:Agent,dbo:Family,0
dbpedia_6153,dbo:Agent,dbo:Agent,1
dbpedia_6153,dbo:Agent,dbo:Work,0
dbpedia_9246,dbo:Media,dbo:Media,1
dbpedia_9246,dbo:Media,dbo:ChemicalSubstance,0
dbpedia_13718,dbo:Agent,dbo:Person,1
dbpedia_13718,dbo:Agent,dbo:Family,0
dbpedia_13718,dbo:Agent,dbo:Agent,1
dbpedia_13718,dbo:Agent,dbo:City,0
dbpedia_15345,dbo:Activity,dbo:Activity,1
dbpedia_15345,dbo:Activity,dbo:EthnicGroup,0
dbpedia_7990,dbo:Agent,dbo:Person,1
dbpedia_7990,dbo:Agent,dbo:Family,0
dbpedia_7990,dbo:Agent,dbo:Agent,1
dbpedia_7990,dbo:Agent,dbo:Work,0
dbpedia_17350,dbo:Location,dbo:Village,1
dbpedia_17350,dbo:Location,dbo:HistoricalSettlement,0
dbpedia_17350,dbo:Location,dbo:Settlement,1
dbpedia_17350,dbo:Location,dbo:Department,0
dbpedia_17350,dbo:Location,dbo:PopulatedPlace,1
dbpedia_17350,dbo:Location,dbo:SkiResort,0
dbpedia_17350,dbo:Location,dbo:Place,1
dbpedia_17350,dbo:Location,dbo:CelestialBody,0
dbpedia_17350,dbo:Location,dbo:Location,1
dbpedia_17350,dbo:Location,dbo:Language,0
dbpedia_15419,dbo:Agent,dbo:Person,1
dbpedia_15419,dbo:Agent,dbo:Family,0
dbpedia_15419,dbo:Agent,dbo:Agent,1
dbpedia_15419,dbo:Agent,dbo:Biomolecule,0
dbpedia_17683,dbo:Location,dbo:Country,1
dbpedia_17683,dbo:Location,dbo:Department,0
dbpedia_17683,dbo:Location,dbo:State,1
dbpedia_17683,dbo:Location,dbo:Street,0
dbpedia_17683,dbo:Location,dbo:PopulatedPlace,1
dbpedia_17683,dbo:Location,dbo:SkiResort,0
dbpedia_17683,dbo:Location,dbo:Place,1
dbpedia_17683,dbo:Location,dbo:CelestialBody,0
dbpedia_17683,dbo:Location,dbo:Location,1
dbpedia_17683,dbo:Location,dbo:Species,0
dbpedia_1152,dbo:Disease,dbo:Disease,1
dbpedia_1152,dbo:Disease,dbo:MountainRange,0
dbpedia_9937,dbo:Award,dbo:Award,1
dbpedia_9937,dbo:Award,dbo:Location,0
dbpedia_18979,dbo:Location,dbo:Country,1
dbpedia_18979,dbo:Location,dbo:Department,0
dbpedia_18979,dbo:Location,dbo:PopulatedPlace,1
dbpedia_18979,dbo:Location,dbo:SkiResort,0
dbpedia_18979,dbo:Location,dbo:Place,1
dbpedia_18979,dbo:Location,dbo:CelestialBody,0
dbpedia_18979,dbo:Location,dbo:Location,1
dbpedia_18979,dbo:Location,dbo:Device,0
dbpedia_15947,dbo:Media,dbo:Media,1
dbpedia_15947,dbo:Media,dbo:AnatomicalStructure,0
dbpedia_13624,dbo:Agent,dbo:Person,1
dbpedia_13624,dbo:Agent,dbo:Family,0
dbpedia_13624,dbo:Agent,dbo:Agent,1
dbpedia_13624,dbo:Agent,dbo:Food,0
dbpedia_13138,dbo:TopicalConcept,dbo:Taxon,1
dbpedia_13138,dbo:TopicalConcept,dbo:Type,0
dbpedia_13138,dbo:TopicalConcept,dbo:TopicalConcept,1
dbpedia_13138,dbo:TopicalConcept,dbo:Biomolecule,0
dbpedia_13382,dbo:TopicalConcept,dbo:Taxon,1
dbpedia_13382,dbo:TopicalConcept,dbo:Type,0
dbpedia_13382,dbo:TopicalConcept,dbo:TopicalConcept,1
dbpedia_13382,dbo:TopicalConcept,dbo:Event,0
dbpedia_7278,dbo:Location,dbo:City,1
dbpedia_7278,dbo:Location,dbo:HistoricalSettlement,0
dbpedia_7278,dbo:Location,dbo:Settlement,1
dbpedia_7278,dbo:Location,dbo:Department,0
dbpedia_7278,dbo:Location,dbo:PopulatedPlace,1
dbpedia_7278,dbo:Location,dbo:SkiResort,0
dbpedia_7278,dbo:Location,dbo:Place,1
dbpedia_7278,dbo:Location,dbo:CelestialBody,0
dbpedia_7278,dbo:Location,dbo:Location,1
dbpedia_7278,dbo:Location,dbo:TimePeriod,0
dbpedia_23467,dbo:Location,dbo:City,1
dbpedia_23467,dbo:Location,dbo:HistoricalSettlement,0
dbpedia_23467,dbo:Location,dbo:Settlement,1
dbpedia_23467,dbo:Location,dbo:Department,0
dbpedia_23467,dbo:Location,dbo:PopulatedPlace,1
dbpedia_23467,dbo:Location,dbo:SkiResort,0
dbpedia_23467,dbo:Location,dbo:Place,1
dbpedia_23467,dbo:Location,dbo:CelestialBody,0
dbpedia_23467,dbo:Location,dbo:Location,1
dbpedia_23467,dbo:Location,dbo:Work,0
dbpedia_12978,dbo:Agent,dbo:Organisation,1
dbpedia_12978,dbo:Agent,dbo:Family,0
dbpedia_12978,dbo:Agent,dbo:Agent,1
dbpedia_12978,dbo:Agent,dbo:TimePeriod,0
dbpedia_4559,dbo:TopicalConcept,dbo:AcademicSubject,1
dbpedia_4559,dbo:TopicalConcept,dbo:Language,0
dbpedia_4559,dbo:TopicalConcept,dbo:TopicalConcept,1
dbpedia_4559,dbo:TopicalConcept,dbo:Location,0
dbpedia_13723,dbo:Award,dbo:Award,1
dbpedia_13723,dbo:Award,dbo:MusicalArtist,0
dbpedia_23444,dbo:Location,dbo:Country,1
dbpedia_23444,dbo:Location,dbo:Department,0
dbpedia_23444,dbo:Location,dbo:PopulatedPlace,1
dbpedia_23444,dbo:Location,dbo:SkiResort,0
dbpedia_23444,dbo:Location,dbo:Place,1
dbpedia_23444,dbo:Location,dbo:CelestialBody,0
dbpedia_23444,dbo:Location,dbo:Location,1
dbpedia_23444,dbo:Location,dbo:EthnicGroup,0
dbpedia_15871,dbo:Location,dbo:City,1
dbpedia_15871,dbo:Location,dbo:HistoricalSettlement,0
dbpedia_15871,dbo:Location,dbo:Settlement,1
dbpedia_15871,dbo:Location,dbo:Department,0
dbpedia_15871,dbo:Location,dbo:PopulatedPlace,1
dbpedia_15871,dbo:Location,dbo:SkiResort,0
dbpedia_15871,dbo:Location,dbo:Place,1
dbpedia_15871,dbo:Location,dbo:CelestialBody,0
dbpedia_15871,dbo:Location,dbo:Location,1
dbpedia_15871,dbo:Location,dbo:Country,0
dbpedia_17503,dbo:Location,dbo:City,1
dbpedia_17503,dbo:Location,dbo:HistoricalSettlement,0
dbpedia_17503,dbo:Location,dbo:Settlement,1
dbpedia_17503,dbo:Location,dbo:Department,0
dbpedia_17503,dbo:Location,dbo:PopulatedPlace,1
dbpedia_17503,dbo:Location,dbo:SkiResort,0
dbpedia_17503,dbo:Location,dbo:Place,1
dbpedia_17503,dbo:Location,dbo:CelestialBody,0
dbpedia_17503,dbo:Location,dbo:Location,1
dbpedia_17503,dbo:Location,dbo:Country,0
dbpedia_5855,dbo:ChemicalSubstance,dbo:ChemicalCompound,1
dbpedia_5855,dbo:ChemicalSubstance,dbo:Mineral,0
dbpedia_5855,dbo:ChemicalSubstance,dbo:ChemicalSubstance,1
dbpedia_5855,dbo:ChemicalSubstance,dbo:SoccerPlayer,0
dbpedia_15113,dbo:Work,dbo:Book,1
dbpedia_15113,dbo:Work,dbo:Play,0
dbpedia_15113,dbo:Work,dbo:WrittenWork,1
dbpedia_15113,dbo:Work,dbo:Website,0
dbpedia_15113,dbo:Work,dbo:Work,1
dbpedia_15113,dbo:Work,dbo:MountainRange,0
dbpedia_18221,dbo:Agent,dbo:Company,1
dbpedia_18221,dbo:Agent,dbo:PoliticalParty,0
dbpedia_18221,dbo:Agent,dbo:Organisation,1
dbpedia_18221,dbo:Agent,dbo:Family,0
dbpedia_18221,dbo:Agent,dbo:Agent,1
dbpedia_18221,dbo:Agent,dbo:Person,0
dbpedia_1275,dbo:Agent,dbo:University,1
dbpedia_1275,dbo:Agent,dbo:Library,0
dbpedia_1275,dbo:Agent,dbo:EducationalInstitution,1
dbpedia_1275,dbo:Agent,dbo:PoliticalParty,0
dbpedia_1275,dbo:Agent,dbo:Organisation,1
dbpedia_1275,dbo:Agent,dbo:Family,0
dbpedia_1275,dbo:Agent,dbo:Agent,1
dbpedia_1275,dbo:Agent,dbo:Flag,0
dbpedia_16563,dbo:Agent,dbo:Company,1
dbpedia_16563,dbo:Agent,dbo:PoliticalParty,0
dbpedia_16563,dbo:Agent,dbo:Organisation,1
dbpedia_16563,dbo:Agent,dbo:Family,0
dbpedia_16563,dbo:Agent,dbo:Agent,1
dbpedia_16563,dbo:Agent,dbo:Disease,0
dbpedia_18021,dbo:Location,dbo:City,1
dbpedia_18021,dbo:Location,dbo:HistoricalSettlement,0
dbpedia_18021,dbo:Location,dbo:Settlement,1
dbpedia_18021,dbo:Location,dbo:Department,0
dbpedia_18021,dbo:Location,dbo:PopulatedPlace,1
dbpedia_18021,dbo:Location,dbo:SkiResort,0
dbpedia_18021,dbo:Location,dbo:Place,1
dbpedia_18021,dbo:Location,dbo:CelestialBody,0
dbpedia_18021,dbo:Location,dbo:Location,1
dbpedia_18021,dbo:Location,dbo:HorseRace,0
dbpedia_7555,dbo:Location,dbo:City,1
dbpedia_7555,dbo:Location,dbo:HistoricalSettlement,0
dbpedia_7555,dbo:Location,dbo:Settlement,1
dbpedia_7555,dbo:Location,dbo:Department,0
dbpedia_7555,dbo:Location,dbo:PopulatedPlace,1
dbpedia_7555,dbo:Location,dbo:SkiResort,0
dbpedia_7555,dbo:Location,dbo:Place,1
dbpedia_7555,dbo:Location,dbo:CelestialBody,0
dbpedia_7555,dbo:Location,dbo:Location,1
dbpedia_7555,dbo:Location,dbo:City,0
dbpedia_19631,dbo:Species,dbo:Mammal,1
dbpedia_19631,dbo:Species,dbo:Bird,0
dbpedia_19631,dbo:Species,dbo:Animal,1
dbpedia_19631,dbo:Species,dbo:Fungus,0
dbpedia_19631,dbo:Species,dbo:Plant,1
dbpedia_19631,dbo:Species,dbo:Animal,0
dbpedia_19631,dbo:Species,dbo:Insect,1
dbpedia_19631,dbo:Species,dbo:Arachnid,0
dbpedia_19631,dbo:Species,dbo:Eukaryote,1
dbpedia_19631,dbo:Species,dbo:Eukaryote,0
dbpedia_19631,dbo:Species,dbo:Species,1
dbpedia_19631,dbo:Species,dbo:Flag,0
dbpedia_3297,dbo:Agent,dbo:Person,1
dbpedia_3297,dbo:Agent,dbo:Family,0
dbpedia_3297,dbo:Agent,dbo:Agent,1
dbpedia_3297,dbo:Agent,dbo:TimePeriod,0
dbpedia_17251,dbo:Location,dbo:Country,1
dbpedia_17251,dbo:Location,dbo:Department,0
dbpedia_17251,dbo:Location,dbo:State,1
dbpedia_17251,dbo:Location,dbo:Street,0
dbpedia_17251,dbo:Location,dbo:PopulatedPlace,1
dbpedia_17251,dbo:Location,dbo:SkiResort,0
dbpedia_17251,dbo:Location,dbo:Place,1
dbpedia_17251,dbo:Location,dbo:CelestialBody,0
dbpedia_17251,dbo:Location,dbo:Location,1
dbpedia_17251,dbo:Location,dbo:Biomolecule,0
dbpedia_22898,dbo:Location,dbo:Country,1
dbpedia_22898,dbo:Location,dbo:Department,0
dbpedia_22898,dbo:Location,dbo:PopulatedPlace,1
dbpedia_22898,dbo:Location,dbo:SkiResort,0
dbpedia_22898,dbo:Location,dbo:Place,1
dbpedia_22898,dbo:Location,dbo:CelestialBody,0
dbpedia_22898,dbo:Location,dbo:Location,1
dbpedia_22898,dbo:Location,dbo:EthnicGroup,0
dbpedia_1141,dbo:Location,dbo:State,1
dbpedia_1141,dbo:Location,dbo:Department,0
dbpedia_1141,dbo:Location,dbo:PopulatedPlace,1
dbpedia_1141,dbo:Location,dbo:SkiResort,0
dbpedia_1141,dbo:Location,dbo:Place,1
dbpedia_1141,dbo:Location,dbo:CelestialBody,0
dbpedia_1141,dbo:Location,dbo:Location,1
dbpedia_1141,dbo:Location,dbo:OfficeHolder,0
dbpedia_21036,dbo:Location,dbo:City,1
dbpedia_21036,dbo:Location,dbo:HistoricalSettlement,0
dbpedia_21036,dbo:Location,dbo:Settlement,1
dbpedia_21036,dbo:Location,dbo:Department,0
dbpedia_21036,dbo:Location,dbo:Country,1
dbpedia_21036,dbo:Location,dbo:Street,0
dbpedia_21036,dbo:Location,dbo:PopulatedPlace,1
dbpedia_21036,dbo:Location,dbo:SkiResort,0
dbpedia_21036,dbo:Location,dbo:Place,1
dbpedia_21036,dbo:Location,dbo:CelestialBody,0
dbpedia_21036,dbo:Location,dbo:Location,1
dbpedia_21036,dbo:Location,dbo:Activity,0
dbpedia_4481,dbo:Agent,dbo:Person,1
dbpedia_4481,dbo:Agent,dbo:Family,0
dbpedia_4481,dbo:Agent,dbo:Agent,1
dbpedia_4481,dbo:Agent,dbo:MountainRange,0
dbpedia_7484,dbo:TopicalConcept,dbo:Taxon,1
dbpedia_7484,dbo:TopicalConcept,dbo:Type,0
dbpedia_7484,dbo:TopicalConcept,dbo:TopicalConcept,1
dbpedia_7484,dbo:TopicalConcept,dbo:RecordLabel,0
